Time,L_Reach,L_Grasp,L_Manipulation,L_Transport,L_Place,R_Reach,R_Grasp,R_Manipulation,R_Transport,R_Place
186.41 sec,0,0,0,1,0,0,0,0,0,1
186.43 sec,0,0,0,1,0,0,0,0,0,1
186.44 sec,0,0,0,1,0,0,0,0,0,1
186.46 sec,0,0,0,1,0,0,0,0,0,1
186.48 sec,0,0,0,1,0,0,0,0,0,1
186.49 sec,0,0,0,1,0,0,0,0,0,1
186.51 sec,0,0,0,1,0,0,0,0,0,1
186.53 sec,0,0,0,1,0,0,0,0,0,1
186.54 sec,0,0,0,1,0,0,0,0,0,1
186.56 sec,0,0,0,1,0,0,0,0,0,1
186.58 sec,0,0,0,1,0,0,0,0,0,1
186.59 sec,0,0,0,1,0,0,0,0,0,1
186.61 sec,0,0,0,1,0,0,0,0,0,1
186.63 sec,0,0,0,1,0,0,0,0,0,1
186.64 sec,0,0,0,1,0,0,0,0,0,1
186.66 sec,0,0,0,1,0,0,0,0,0,1
186.68 sec,0,0,0,1,0,0,0,0,1,0
186.69 sec,0,0,0,1,0,0,0,0,1,0
186.71 sec,0,0,0,1,0,0,0,0,1,0
186.73 sec,0,0,0,1,0,0,0,0,1,0
186.74 sec,0,0,0,1,0,0,0,0,1,0
186.76 sec,0,0,0,1,0,0,0,0,1,0
186.78 sec,0,0,0,1,0,0,0,0,1,0
186.79 sec,0,0,0,1,0,0,0,0,1,0
186.81 sec,0,0,0,1,0,0,0,0,1,0
186.83 sec,0,0,0,1,0,0,0,0,1,0
186.84 sec,0,0,0,1,0,0,0,0,1,0
186.86 sec,0,0,0,1,0,0,0,0,1,0
186.88 sec,0,0,0,1,0,0,0,0,1,0
186.89 sec,0,0,0,1,0,0,0,0,1,0
186.91 sec,0,0,0,1,0,0,0,0,1,0
186.93 sec,0,0,0,1,0,0,0,0,1,0
186.94 sec,0,0,0,1,0,0,0,0,1,0
186.96 sec,0,0,0,1,0,0,0,0,1,0
186.98 sec,0,0,0,1,0,0,0,0,1,0
186.99 sec,0,0,0,1,0,0,0,0,1,0
187.01 sec,0,0,0,1,0,0,0,0,1,0
187.03 sec,0,0,0,1,0,0,0,0,1,0
187.04 sec,0,0,0,1,0,0,0,0,1,0
187.06 sec,0,0,0,1,0,0,0,0,1,0
187.08 sec,0,0,0,1,0,0,0,0,1,0
187.09 sec,0,0,0,1,0,0,0,0,1,0
187.11 sec,0,0,0,1,0,0,0,0,1,0
187.13 sec,0,0,0,1,0,0,0,0,1,0
187.14 sec,0,0,0,1,0,0,0,0,1,0
187.16 sec,0,0,0,1,0,0,0,0,1,0
187.18 sec,0,0,0,1,0,0,0,0,1,0
187.19 sec,0,0,0,1,0,0,0,0,1,0
187.21 sec,0,0,0,1,0,0,0,0,1,0
187.23 sec,0,0,0,1,0,0,0,0,1,0
187.24 sec,0,0,0,1,0,0,0,0,1,0
187.26 sec,0,0,0,1,0,0,0,0,1,0
187.28 sec,0,0,0,1,0,0,0,0,0,1
187.29 sec,0,0,0,1,0,0,0,0,0,1
187.31 sec,0,0,0,1,0,0,0,0,0,1
187.33 sec,0,0,0,1,0,0,0,0,0,1
187.34 sec,0,0,0,1,0,0,0,0,0,1
187.36 sec,0,0,0,1,0,0,0,0,0,1
187.38 sec,0,0,0,1,0,0,0,0,0,1
187.39 sec,0,0,0,1,0,0,0,0,0,1
187.41 sec,0,0,0,1,0,0,0,0,0,1
187.43 sec,0,0,0,1,0,0,0,0,0,1
187.44 sec,0,0,0,1,0,0,0,0,0,1
187.46 sec,0,0,0,1,0,0,0,0,0,1
187.48 sec,0,0,0,1,0,0,0,0,0,1
187.49 sec,0,0,0,1,0,0,0,0,0,1
187.51 sec,0,0,0,1,0,0,0,0,0,1
187.53 sec,0,0,0,1,0,0,0,0,0,1
187.54 sec,0,0,0,1,0,0,0,0,0,1
187.56 sec,0,0,0,1,0,0,0,0,0,1
187.58 sec,0,0,0,1,0,0,0,0,0,1
187.59 sec,0,0,0,1,0,0,0,0,0,1
187.61 sec,0,0,0,1,0,0,0,0,0,1
187.63 sec,0,0,0,1,0,0,0,0,0,1
187.64 sec,0,0,0,1,0,0,0,0,0,1
187.66 sec,0,0,0,1,0,0,0,0,0,1
187.68 sec,0,0,0,1,0,0,0,0,0,1
187.69 sec,0,0,0,1,0,0,0,0,0,1
187.71 sec,0,0,0,1,0,0,0,0,0,1
187.73 sec,0,0,0,1,0,0,0,0,0,1
187.74 sec,0,0,0,1,0,0,0,0,0,1
187.76 sec,0,0,0,1,0,0,0,0,0,1
187.78 sec,0,0,0,1,0,0,0,0,0,1
187.79 sec,0,0,0,1,0,0,0,0,0,1
187.81 sec,0,0,0,1,0,0,0,0,0,1
187.83 sec,0,0,0,1,0,0,0,0,0,1
187.84 sec,0,0,0,1,0,0,0,0,0,1
187.86 sec,0,0,0,1,0,0,0,0,0,1
187.88 sec,0,0,0,1,0,0,0,0,0,1
187.89 sec,0,0,0,1,0,0,0,0,0,1
187.91 sec,0,0,0,1,0,0,0,0,0,1
187.93 sec,0,0,0,1,0,0,0,0,0,1
187.94 sec,0,0,0,1,0,0,0,0,0,1
187.96 sec,0,0,0,1,0,0,0,0,0,1
187.98 sec,0,0,0,1,0,0,0,0,0,1
187.99 sec,0,0,0,1,0,0,0,0,0,1
188.01 sec,0,0,0,1,0,0,0,0,0,1
188.03 sec,0,0,0,1,0,0,0,0,0,1
188.05 sec,0,0,0,1,0,0,0,0,0,1
188.06 sec,0,0,0,1,0,0,0,0,0,1
188.08 sec,0,0,0,1,0,0,0,0,0,1
188.1 sec,0,0,0,1,0,0,0,0,0,1
188.11 sec,0,0,0,1,0,0,0,0,0,1
188.13 sec,0,0,0,1,0,0,0,0,0,1
188.15 sec,0,0,0,1,0,0,0,0,0,1
188.16 sec,0,0,0,1,0,0,0,0,0,1
188.18 sec,0,0,0,1,0,0,0,0,0,1
188.2 sec,0,0,0,1,0,0,0,0,0,0
188.21 sec,0,0,0,1,0,0,0,0,0,0
188.23 sec,0,0,0,1,0,0,0,0,0,0
188.25 sec,0,0,0,1,0,0,0,0,0,0
188.26 sec,0,0,0,1,0,0,0,0,0,0
188.28 sec,0,0,0,1,0,0,0,0,0,0
188.3 sec,0,0,0,1,0,0,0,0,0,0
188.31 sec,0,0,0,1,0,0,0,0,0,0
188.33 sec,0,0,0,1,0,0,0,0,0,0
188.35 sec,0,0,0,1,0,0,0,0,0,0
188.36 sec,0,0,0,1,0,1,0,0,0,0
188.38 sec,0,0,0,1,0,1,0,0,0,0
188.4 sec,0,0,0,1,0,1,0,0,0,0
188.41 sec,0,0,0,1,0,1,0,0,0,0
188.43 sec,0,0,0,1,0,1,0,0,0,0
188.45 sec,0,0,0,1,0,1,0,0,0,0
188.46 sec,0,0,0,1,0,1,0,0,0,0
188.48 sec,0,0,0,1,0,1,0,0,0,0
188.5 sec,0,0,0,1,0,1,0,0,0,0
188.51 sec,0,0,0,1,0,1,0,0,0,0
188.53 sec,0,0,0,1,0,1,0,0,0,0
188.55 sec,0,0,0,1,0,1,0,0,0,0
188.56 sec,0,0,0,1,0,1,0,0,0,0
188.58 sec,0,0,0,1,0,1,0,0,0,0
188.6 sec,0,0,0,1,0,1,0,0,0,0
188.61 sec,0,0,0,1,0,0,1,0,0,0
188.63 sec,0,0,0,1,0,0,1,0,0,0
188.65 sec,0,0,0,1,0,0,1,0,0,0
188.66 sec,0,0,0,1,0,0,1,0,0,0
188.68 sec,0,0,0,1,0,0,1,0,0,0
188.7 sec,0,0,0,1,0,0,1,0,0,0
188.71 sec,0,0,0,1,0,0,1,0,0,0
188.73 sec,0,0,0,1,0,0,1,0,0,0
188.75 sec,0,0,0,1,0,0,1,0,0,0
188.76 sec,0,0,0,1,0,0,1,0,0,0
188.78 sec,0,0,0,1,0,0,1,0,0,0
188.8 sec,0,0,0,1,0,0,1,0,0,0
188.81 sec,0,0,0,1,0,0,0,0,1,0
188.83 sec,0,0,0,1,0,0,0,0,1,0
188.85 sec,0,0,0,1,0,0,0,0,1,0
188.86 sec,0,0,0,1,0,0,0,0,1,0
188.88 sec,0,0,0,1,0,0,0,0,1,0
188.9 sec,0,0,0,1,0,0,0,0,1,0
188.91 sec,0,0,0,1,0,0,0,0,1,0
188.93 sec,0,0,0,1,0,0,0,0,1,0
188.95 sec,0,0,0,1,0,0,0,0,1,0
188.96 sec,0,0,0,1,0,0,0,0,1,0
188.98 sec,0,0,0,1,0,0,0,0,1,0
189 sec,0,0,0,1,0,0,0,0,1,0
189.01 sec,0,0,0,1,0,0,0,0,1,0
189.03 sec,0,0,0,1,0,0,0,0,1,0
189.05 sec,0,0,0,1,0,0,0,0,1,0
189.06 sec,0,0,0,1,0,0,0,0,1,0
189.08 sec,0,0,0,1,0,0,0,0,1,0
189.1 sec,0,0,0,1,0,0,0,0,1,0
189.11 sec,0,0,0,1,0,0,0,0,1,0
189.13 sec,0,0,0,1,0,0,0,0,1,0
189.15 sec,0,0,0,1,0,0,0,0,1,0
189.16 sec,0,0,0,1,0,0,0,0,1,0
189.18 sec,0,0,0,1,0,0,0,0,1,0
189.2 sec,0,0,0,1,0,0,0,0,1,0
189.21 sec,0,0,0,1,0,0,0,0,1,0
189.23 sec,0,0,0,1,0,0,0,0,1,0
189.25 sec,0,0,0,1,0,0,0,0,1,0
189.26 sec,0,0,0,1,0,0,0,0,1,0
189.28 sec,0,0,0,1,0,0,0,0,1,0
189.3 sec,0,0,0,1,0,0,0,0,1,0
189.31 sec,0,0,0,1,0,0,0,0,1,0
189.33 sec,0,0,0,1,0,0,0,0,1,0
189.35 sec,0,0,0,1,0,0,0,0,1,0
189.36 sec,0,0,0,1,0,0,0,0,0,0
189.38 sec,0,0,0,1,0,0,0,0,0,0
189.4 sec,0,0,0,1,0,0,0,0,0,0
189.41 sec,0,0,0,1,0,0,0,0,0,0
189.43 sec,0,0,0,1,0,0,0,0,0,0
189.45 sec,0,0,0,1,0,0,0,0,0,0
189.46 sec,0,0,0,1,0,0,0,0,0,0
189.48 sec,0,0,0,1,0,0,0,0,0,0
189.5 sec,0,0,0,1,0,0,0,0,0,0
189.51 sec,0,0,0,1,0,0,0,0,0,0
189.53 sec,0,0,0,1,0,0,0,0,0,0
189.55 sec,0,0,0,1,0,0,0,0,0,0
189.56 sec,0,0,0,1,0,0,0,0,0,0
189.58 sec,0,0,0,1,0,0,0,0,0,0
189.6 sec,0,0,0,1,0,0,0,0,0,0
189.61 sec,0,0,0,1,0,0,0,0,0,0
189.63 sec,0,0,0,1,0,0,0,0,0,0
189.65 sec,0,0,0,1,0,0,0,0,0,0
189.66 sec,0,0,0,1,0,0,0,0,0,0
189.68 sec,0,0,0,1,0,0,0,0,0,0
189.7 sec,0,0,0,1,0,0,0,0,0,0
189.71 sec,0,0,0,1,0,0,0,0,0,0
189.73 sec,0,0,0,1,0,0,0,0,0,0
189.75 sec,0,0,0,1,0,0,0,0,0,0
189.76 sec,0,0,0,1,0,0,0,0,0,0
189.78 sec,0,0,0,1,0,0,0,0,0,0
189.8 sec,0,0,0,1,0,0,0,0,0,0
189.81 sec,0,0,0,1,0,0,0,0,0,0
189.83 sec,0,0,0,1,0,0,0,0,0,0
189.85 sec,0,0,0,1,0,0,0,0,0,0
189.86 sec,0,0,0,1,0,0,0,0,0,0
189.88 sec,0,0,0,1,0,0,0,0,0,0
189.9 sec,0,0,0,1,0,0,0,0,0,0
189.91 sec,0,0,0,1,0,0,0,0,0,0
189.93 sec,0,0,0,1,0,0,0,0,0,0
189.95 sec,0,0,0,1,0,0,0,0,0,0
189.96 sec,0,0,0,1,0,0,0,0,0,0
189.98 sec,0,0,0,1,0,0,0,0,0,0
190 sec,0,0,0,1,0,0,0,0,0,0
190.01 sec,0,0,0,1,0,0,0,0,0,0
190.03 sec,0,0,0,1,0,0,0,0,0,0
190.05 sec,0,0,0,1,0,1,0,0,0,0
190.06 sec,0,0,0,1,0,1,0,0,0,0
190.08 sec,0,0,0,1,0,1,0,0,0,0
190.1 sec,0,0,0,1,0,1,0,0,0,0
190.11 sec,0,0,0,1,0,1,0,0,0,0
190.13 sec,0,0,0,1,0,1,0,0,0,0
190.15 sec,0,0,0,1,0,1,0,0,0,0
190.16 sec,0,0,0,1,0,1,0,0,0,0
190.18 sec,0,0,0,1,0,1,0,0,0,0
190.2 sec,0,0,0,1,0,1,0,0,0,0
190.21 sec,0,0,0,1,0,1,0,0,0,0
190.23 sec,0,0,0,1,0,1,0,0,0,0
190.25 sec,0,0,0,1,0,1,0,0,0,0
190.26 sec,0,0,0,1,0,1,0,0,0,0
190.28 sec,0,0,0,1,0,1,0,0,0,0
190.3 sec,0,0,0,1,0,1,0,0,0,0
190.31 sec,0,0,0,1,0,1,0,0,0,0
190.33 sec,0,0,0,1,0,1,0,0,0,0
190.35 sec,0,0,0,1,0,1,0,0,0,0
190.36 sec,0,0,0,1,0,1,0,0,0,0
190.38 sec,0,0,0,1,0,1,0,0,0,0
190.4 sec,0,0,0,1,0,1,0,0,0,0
190.41 sec,0,0,0,1,0,1,0,0,0,0
190.43 sec,0,0,0,1,0,1,0,0,0,0
190.45 sec,0,0,0,1,0,1,0,0,0,0
190.46 sec,0,0,0,1,0,1,0,0,0,0
190.48 sec,0,0,0,1,0,1,0,0,0,0
190.5 sec,0,0,0,1,0,1,0,0,0,0
190.51 sec,0,0,0,1,0,1,0,0,0,0
190.53 sec,0,0,0,1,0,1,0,0,0,0
190.55 sec,0,0,0,1,0,1,0,0,0,0
190.56 sec,0,0,0,1,0,1,0,0,0,0
190.58 sec,0,0,0,1,0,1,0,0,0,0
190.6 sec,0,0,0,1,0,1,0,0,0,0
190.61 sec,0,0,0,1,0,1,0,0,0,0
190.63 sec,0,0,0,1,0,1,0,0,0,0
190.65 sec,0,0,0,1,0,1,0,0,0,0
190.66 sec,0,0,0,1,0,1,0,0,0,0
190.68 sec,0,0,0,1,0,1,0,0,0,0
190.7 sec,0,0,0,1,0,1,0,0,0,0
190.71 sec,0,0,0,1,0,1,0,0,0,0
190.73 sec,0,0,0,1,0,1,0,0,0,0
190.75 sec,0,0,0,1,0,1,0,0,0,0
190.76 sec,0,0,0,1,0,1,0,0,0,0
190.78 sec,0,0,0,1,0,1,0,0,0,0
190.8 sec,0,0,0,1,0,1,0,0,0,0
190.81 sec,0,0,0,1,0,1,0,0,0,0
190.83 sec,0,0,0,1,0,1,0,0,0,0
190.85 sec,0,0,0,1,0,0,1,0,0,0
190.86 sec,0,0,0,1,0,0,1,0,0,0
190.88 sec,0,0,0,1,0,0,1,0,0,0
190.9 sec,0,0,0,1,0,0,1,0,0,0
190.91 sec,0,0,0,1,0,0,1,0,0,0
190.93 sec,0,0,0,1,0,0,1,0,0,0
190.95 sec,0,0,0,1,0,0,1,0,0,0
190.96 sec,0,0,0,1,0,0,1,0,0,0
190.98 sec,0,0,0,1,0,0,1,0,0,0
191 sec,0,0,0,1,0,0,1,0,0,0
191.01 sec,0,0,0,1,0,0,1,0,0,0
191.03 sec,0,0,0,1,0,0,1,0,0,0
191.05 sec,0,0,0,1,0,0,1,0,0,0
191.06 sec,0,0,0,1,0,0,1,0,0,0
191.08 sec,0,0,0,1,0,0,1,0,0,0
191.1 sec,0,0,0,1,0,0,1,0,0,0
191.11 sec,0,0,0,1,0,0,1,0,0,0
191.13 sec,0,0,0,1,0,0,1,0,0,0
191.15 sec,0,0,0,1,0,0,1,0,0,0
191.16 sec,0,0,0,1,0,0,1,0,0,0
191.18 sec,0,0,0,1,0,0,1,0,0,0
191.2 sec,0,0,0,1,0,0,1,0,0,0
191.21 sec,0,0,0,1,0,0,1,0,0,0
191.23 sec,0,0,0,1,0,0,1,0,0,0
191.25 sec,0,0,0,1,0,0,1,0,0,0
191.26 sec,0,0,0,1,0,0,1,0,0,0
191.28 sec,0,0,0,1,0,0,1,0,0,0
191.3 sec,0,0,0,1,0,0,1,0,0,0
191.31 sec,0,0,0,1,0,0,1,0,0,0
191.33 sec,0,0,0,1,0,0,1,0,0,0
191.35 sec,0,0,0,1,0,0,1,0,0,0
191.36 sec,0,0,0,1,0,0,1,0,0,0
191.38 sec,0,0,0,1,0,0,1,0,0,0
191.4 sec,0,0,0,1,0,0,1,0,0,0
191.42 sec,0,0,0,1,0,0,1,0,0,0
191.43 sec,0,0,0,1,0,0,1,0,0,0
191.45 sec,0,0,0,1,0,0,1,0,0,0
191.47 sec,0,0,0,1,0,0,1,0,0,0
191.48 sec,0,0,0,1,0,0,1,0,0,0
191.5 sec,0,0,0,1,0,0,1,0,0,0
191.52 sec,0,0,0,1,0,0,1,0,0,0
191.53 sec,0,0,0,1,0,0,0,1,0,0
191.55 sec,0,0,0,1,0,0,0,1,0,0
191.57 sec,0,0,0,1,0,0,0,1,0,0
191.58 sec,0,0,0,1,0,0,0,1,0,0
191.6 sec,0,0,0,1,0,0,0,1,0,0
191.62 sec,0,0,0,1,0,0,0,1,0,0
191.63 sec,0,0,0,1,0,0,0,1,0,0
191.65 sec,0,0,0,1,0,0,0,1,0,0
191.67 sec,0,0,0,1,0,0,0,1,0,0
191.68 sec,0,0,0,1,0,0,0,1,0,0
191.7 sec,0,0,0,1,0,0,0,1,0,0
191.72 sec,0,0,0,1,0,0,0,1,0,0
191.73 sec,0,0,0,1,0,0,0,1,0,0
191.75 sec,0,0,0,1,0,0,0,1,0,0
191.77 sec,0,0,0,1,0,0,0,1,0,0
191.78 sec,0,0,0,1,0,0,0,1,0,0
191.8 sec,0,0,0,1,0,0,0,1,0,0
191.82 sec,0,0,0,1,0,0,0,1,0,0
191.83 sec,0,0,0,1,0,0,0,1,0,0
191.85 sec,0,0,0,1,0,0,0,1,0,0
191.87 sec,0,0,0,1,0,0,0,1,0,0
191.88 sec,0,0,0,1,0,0,0,1,0,0
191.9 sec,0,0,0,1,0,0,0,1,0,0
191.92 sec,0,0,0,1,0,0,0,1,0,0
191.93 sec,0,0,0,1,0,0,0,1,0,0
191.95 sec,0,0,0,1,0,0,0,1,0,0
191.97 sec,0,0,0,1,0,0,0,0,0,0
191.98 sec,0,0,0,1,0,0,0,0,0,0
192 sec,0,0,0,1,0,0,0,0,0,0
192.02 sec,0,0,0,1,0,0,0,0,0,0
192.03 sec,0,0,0,1,0,0,0,0,0,0
192.05 sec,0,0,0,1,0,0,0,0,0,0
192.07 sec,0,0,0,1,0,0,0,0,0,0
192.08 sec,0,0,0,1,0,0,0,0,0,0
192.1 sec,0,0,0,1,0,0,0,0,0,0
192.12 sec,0,0,0,1,0,0,0,0,0,0
192.13 sec,0,0,0,1,0,0,0,0,0,0
192.15 sec,0,0,0,1,0,0,0,0,0,0
192.17 sec,0,0,0,1,0,0,0,0,0,0
192.18 sec,0,0,0,1,0,0,0,0,0,0
192.2 sec,0,0,0,1,0,0,0,0,0,0
192.22 sec,0,0,0,1,0,0,0,0,0,0
192.23 sec,0,0,0,1,0,0,0,0,0,0
192.25 sec,0,0,0,1,0,0,0,0,0,0
192.27 sec,0,0,0,1,0,0,0,0,0,0
192.28 sec,0,0,0,1,0,0,0,0,0,0
192.3 sec,0,0,0,1,0,0,0,0,0,0
192.32 sec,0,0,0,1,0,0,0,0,0,0
192.33 sec,0,0,0,1,0,0,0,0,0,0
192.35 sec,0,0,0,1,0,0,0,0,0,0
192.37 sec,0,0,0,1,0,0,0,0,0,0
192.38 sec,0,0,0,1,0,0,0,0,0,0
192.4 sec,0,0,0,1,0,0,0,0,0,0
192.42 sec,0,0,0,1,0,0,0,0,0,0
192.43 sec,0,0,0,1,0,0,0,0,0,0
192.45 sec,0,0,0,1,0,0,0,0,0,0
192.47 sec,0,0,0,1,0,0,0,0,0,0
192.48 sec,0,0,0,1,0,0,0,0,0,0
192.5 sec,0,0,0,1,0,0,0,0,0,0
192.52 sec,0,0,0,1,0,0,0,0,0,0
192.53 sec,0,0,0,1,0,0,0,0,0,0
192.55 sec,0,0,0,1,0,0,0,0,0,0
192.57 sec,0,0,0,1,0,0,0,0,0,0
192.58 sec,0,0,0,1,0,0,0,0,0,0
192.6 sec,0,0,0,1,0,0,0,0,0,0
192.62 sec,0,0,0,1,0,0,0,0,0,0
192.63 sec,0,0,0,1,0,0,0,0,0,0
192.65 sec,0,0,0,1,0,0,0,0,0,0
192.67 sec,0,0,0,1,0,0,0,0,0,0
192.68 sec,0,0,0,1,0,0,0,0,0,0
192.7 sec,0,0,0,1,0,0,0,0,0,0
192.72 sec,0,0,0,1,0,0,0,0,0,0
192.73 sec,0,0,0,1,0,0,0,0,0,0
192.75 sec,0,0,0,1,0,0,0,0,0,0
192.77 sec,0,0,0,1,0,0,0,0,0,0
192.78 sec,0,0,0,1,0,0,0,0,0,0
192.8 sec,0,0,0,1,0,0,0,0,0,0
192.82 sec,0,0,0,1,0,0,0,0,0,0
192.83 sec,0,0,0,1,0,0,0,0,0,0
192.85 sec,0,0,0,1,0,0,0,0,0,0
192.87 sec,0,0,0,1,0,0,0,0,0,0
192.88 sec,0,0,0,1,0,0,0,0,0,0
192.9 sec,0,0,0,1,0,0,0,0,0,0
192.92 sec,0,0,0,1,0,0,0,0,0,0
192.93 sec,0,0,0,1,0,0,0,0,0,0
192.95 sec,0,0,0,1,0,0,0,0,0,0
192.97 sec,0,0,0,1,0,0,0,0,0,0
192.98 sec,0,0,0,1,0,0,0,0,0,0
193 sec,0,0,0,1,0,0,0,0,0,0
193.02 sec,0,0,0,1,0,0,0,0,0,0
193.03 sec,0,0,0,1,0,0,0,0,0,0
193.05 sec,0,0,0,1,0,0,0,0,0,0
193.07 sec,0,0,0,1,0,0,0,0,0,0
193.08 sec,0,0,0,1,0,0,0,0,0,0
193.1 sec,0,0,0,1,0,1,0,0,0,0
193.12 sec,0,0,0,1,0,1,0,0,0,0
193.13 sec,0,0,0,1,0,1,0,0,0,0
193.15 sec,0,0,0,1,0,1,0,0,0,0
193.17 sec,0,0,0,1,0,1,0,0,0,0
193.18 sec,0,0,0,1,0,1,0,0,0,0
193.2 sec,0,0,0,1,0,0,1,0,0,0
193.22 sec,0,0,0,1,0,0,1,0,0,0
193.23 sec,0,0,0,1,0,0,1,0,0,0
193.25 sec,0,0,0,1,0,0,1,0,0,0
193.27 sec,0,0,0,1,0,0,0,0,1,0
193.28 sec,0,0,0,1,0,0,0,0,1,0
193.3 sec,0,0,0,0,0,0,0,0,1,0
193.32 sec,0,0,0,0,0,0,0,0,1,0
193.33 sec,0,0,0,0,0,0,0,0,1,0
193.35 sec,0,0,0,0,0,0,0,0,1,0
193.37 sec,0,0,0,0,0,0,0,0,1,0
193.38 sec,0,0,0,0,0,0,0,0,1,0
193.4 sec,0,0,0,0,0,0,0,0,1,0
193.42 sec,0,0,0,0,0,0,0,0,0,0
193.43 sec,0,0,0,0,0,0,0,0,0,0
193.45 sec,0,0,0,0,0,0,0,0,0,0
193.47 sec,0,0,0,0,0,0,0,0,0,0
193.48 sec,0,0,0,0,0,0,0,0,0,0
193.5 sec,0,0,0,0,0,0,0,0,0,0
193.52 sec,0,0,0,0,0,0,0,0,0,0
193.53 sec,0,0,0,0,0,0,0,0,0,0
193.55 sec,0,0,0,0,0,0,0,0,0,0
193.57 sec,0,0,0,0,0,0,0,0,0,0
193.58 sec,0,0,0,0,0,0,0,0,0,0
193.6 sec,0,0,0,0,0,0,0,0,0,0
193.62 sec,0,0,0,0,0,0,0,0,0,0
193.63 sec,0,0,0,0,0,0,0,0,0,0
193.65 sec,0,0,0,0,0,0,0,0,0,0
193.67 sec,0,0,0,0,0,0,0,0,0,0
193.68 sec,0,0,0,0,0,0,0,0,0,0
193.7 sec,0,0,0,0,0,0,0,0,0,0
193.72 sec,0,0,0,0,0,0,0,0,0,0
193.73 sec,0,0,0,0,0,0,0,0,0,0
193.75 sec,0,0,0,0,0,0,0,0,0,0
193.77 sec,0,0,0,0,0,0,0,0,0,0
193.78 sec,0,0,0,0,0,0,0,0,0,0
193.8 sec,0,0,0,0,0,0,0,0,0,0
193.82 sec,0,0,0,0,0,0,0,0,0,0
193.83 sec,0,0,0,0,0,0,0,0,0,0
193.85 sec,0,0,0,0,0,0,0,0,0,0
193.87 sec,0,0,0,0,0,0,0,0,0,0
193.88 sec,0,0,0,0,0,0,0,0,0,0
193.9 sec,0,0,0,0,0,0,0,0,0,0
193.92 sec,0,0,0,0,0,0,0,0,0,0
193.93 sec,0,0,0,0,0,0,0,0,0,0
193.95 sec,0,0,0,0,0,0,0,0,0,0
193.97 sec,0,0,0,0,0,0,0,0,0,0
193.98 sec,0,0,0,0,0,0,0,0,0,0
194 sec,0,0,0,0,0,0,0,0,0,0
194.02 sec,0,0,0,0,0,0,0,0,0,0
194.03 sec,0,0,0,0,0,0,0,0,0,0
194.05 sec,0,0,0,0,0,0,0,0,0,0
194.07 sec,0,0,0,0,0,0,0,0,0,0
194.08 sec,0,0,0,0,0,0,0,0,0,0
194.1 sec,0,0,0,0,0,0,0,0,0,0
194.12 sec,0,0,0,0,0,0,0,0,0,0
194.13 sec,0,0,0,0,0,0,0,0,0,0
194.15 sec,0,0,0,0,0,0,0,0,0,0
194.17 sec,0,0,0,0,0,0,0,0,0,0
194.18 sec,0,0,0,0,0,0,0,0,0,0
194.2 sec,0,0,0,0,0,0,0,0,0,0
194.22 sec,0,0,0,0,0,0,0,0,0,0
194.23 sec,0,0,0,0,0,0,0,0,0,0
194.25 sec,0,0,0,0,0,0,0,0,0,0
194.27 sec,0,0,0,0,0,0,0,0,0,0
194.28 sec,0,0,0,0,0,0,0,0,0,0
194.3 sec,0,0,0,0,0,0,0,0,0,0
194.32 sec,0,0,0,0,0,0,0,0,0,0
194.33 sec,0,0,0,0,0,0,0,0,0,0
194.35 sec,0,0,0,0,0,0,0,0,0,0
194.37 sec,0,0,0,0,0,0,0,0,0,0
194.38 sec,0,0,0,0,0,0,0,0,0,0
194.4 sec,0,0,0,0,0,0,0,0,0,0
194.42 sec,0,0,0,0,0,0,0,0,0,0
194.43 sec,0,0,0,0,0,0,0,0,0,0
194.45 sec,0,0,0,0,0,0,0,0,0,0
194.47 sec,0,0,0,0,0,0,0,0,0,0
194.48 sec,0,0,0,0,0,0,0,0,0,0
194.5 sec,0,0,0,0,0,0,0,0,0,0
194.52 sec,0,0,0,0,0,0,0,0,0,0
194.53 sec,0,0,0,0,0,0,0,0,0,0
194.55 sec,0,0,0,0,0,0,0,0,0,0
194.57 sec,0,0,0,0,0,0,0,0,0,0
194.58 sec,0,0,0,0,0,0,0,0,0,0
194.6 sec,0,0,0,0,0,0,0,0,0,0
194.62 sec,0,0,0,0,0,0,0,0,0,0
194.63 sec,0,0,0,0,0,0,0,0,0,0
194.65 sec,0,0,0,0,0,0,0,0,0,0
194.67 sec,0,0,0,0,0,0,0,0,0,0
194.68 sec,0,0,0,0,0,0,0,0,0,0
194.7 sec,0,0,0,0,0,0,0,0,0,0
194.72 sec,0,0,0,0,0,0,0,0,0,0
194.74 sec,0,0,0,0,0,0,0,0,0,0
194.75 sec,0,0,0,0,0,0,0,0,0,0
194.77 sec,0,0,0,0,0,0,0,0,0,0
194.79 sec,0,0,0,0,0,0,0,0,0,0
194.8 sec,0,0,0,0,0,0,0,0,0,0
194.82 sec,0,0,0,0,0,0,0,0,0,0
194.84 sec,0,0,0,0,0,0,0,0,0,0
194.85 sec,0,0,0,0,0,0,0,0,0,0
194.87 sec,0,0,0,0,0,0,0,0,0,0
194.89 sec,0,0,0,0,0,0,0,0,0,0
194.9 sec,0,0,0,0,0,0,0,0,0,0
194.92 sec,0,0,0,0,0,0,0,0,0,0
194.94 sec,0,0,0,0,0,0,0,0,0,0
194.95 sec,0,0,0,0,0,0,0,0,0,0
194.97 sec,0,0,0,0,0,0,0,0,0,0
194.99 sec,0,0,0,0,0,0,0,0,0,0
195 sec,0,0,0,0,0,0,0,0,0,0
